Date,^gspc,^dji,^ixic,FZROX,FZILX,FEMKX,FNILX,FMSDX,FSSNX,FXNAX,FSHBX,FUAMX,FNBGX,VTI,VXUS,VWO,VV,VO,VB,BND,BSV,VTIP,VGIT,VGLT
2024-09-24,5732.93017578125,42208.21875,18074.51953125,19.73843002319336,12.15672779083252,40.0401496887207,20.235727310180664,14.067669868469238,27.47062873840332,10.49708366394043,8.36501693725586,9.799983978271484,10.015599250793457,280.11041259765625,63.020965576171875,46.08925247192383,260.47882080078125,259.3421936035156,234.86289978027344,73.95303344726562,77.4627685546875,48.54977798461914,59.50516128540039,60.56708908081055
2024-09-25,5722.259765625,41914.75,18082.2109375,19.68898582458496,12.078987121582031,39.96064376831055,20.196144104003906,14.008768081665039,27.143596649169922,10.457770347595215,8.36501693725586,9.770610809326172,9.937047004699707,279.18951416015625,62.54063415527344,45.62104415893555,259.7657165527344,257.79681396484375,232.52810668945312,73.6781997680664,77.3350830078125,48.51045608520508,59.33831787109375,60.06782531738281
2024-09-26,5745.3701171875,42175.109375,18190.2890625,19.777986526489258,12.380232810974121,41.30227279663086,20.275306701660156,14.048036575317383,27.30215835571289,10.457770347595215,8.355222702026367,9.760822296142578,9.956685066223145,280.437255859375,64.07964324951172,47.07443618774414,260.89483642578125,260.1417236328125,234.2000732421875,73.6781997680664,77.27615356445312,48.43181610107422,59.26961135864258,60.175514221191406
2024-09-27,5738.169921875,42313.0,18119.58984375,19.758209228515625,12.302492141723633,41.103515625,20.255516052246094,14.07748794555664,27.490447998046875,10.477426528930664,8.36501693725586,9.790192604064941,10.005780220031738,280.16009521484375,63.795372009277344,47.0646858215332,260.40704345703125,260.9051818847656,235.2469024658203,73.8941421508789,77.4234848022461,48.520286560058594,59.465904235839844,60.46919250488281
2024-09-30,5762.47998046875,42330.1484375,18189.169921875,19.83732032775879,12.234468460083008,40.67618179321289,20.33467674255371,14.109979629516602,27.559818267822266,10.486297607421875,8.38369083404541,9.784303665161133,9.985102653503418,281.2626647949219,63.462074279785156,46.67451095581055,261.5793762207031,261.5893249511719,235.37591552734375,73.72727966308594,77.28598022460938,48.471134185791016,59.29905700683594,60.24403381347656
2024-10-01,5708.75,42156.96875,17910.359375,19.649431228637695,12.195598602294922,40.855064392089844,20.146669387817383,14.119827270507812,27.16341781616211,10.515862464904785,8.38369083404541,9.81374454498291,10.054032325744629,278.6999206542969,63.295433044433594,47.025665283203125,259.25457763671875,260.2111511230469,232.974609375,73.9448471069336,77.39727783203125,48.54829406738281,59.45656204223633,60.63392639160156
2024-10-02,5709.5400390625,42196.51953125,17925.119140625,19.659318923950195,12.244186401367188,41.47121810913086,20.156564712524414,14.119827270507812,27.133686065673828,10.486297607421875,8.38369083404541,9.794116020202637,9.985102653503418,278.7595520019531,63.520896911621094,48.001102447509766,259.2843933105469,260.2012023925781,232.98452758789062,73.80701446533203,77.37757873535156,48.55818176269531,59.358123779296875,60.191986083984375
2024-10-03,5699.93994140625,42011.58984375,17918.48046875,19.619762420654297,12.117857933044434,41.242645263671875,20.11698341369629,14.119827270507812,26.955307006835938,10.446874618530273,8.373863220214844,9.754862785339355,9.896475791931152,278.16357421875,62.85431671142578,47.27928161621094,258.628662109375,259.27911376953125,231.95257568359375,73.48214721679688,77.2199935913086,48.508724212646484,59.1612434387207,59.69112777709961
2024-10-04,5751.06982421875,42352.75,18137.849609375,19.807655334472656,12.185880661010742,41.660037994384766,20.31488800048828,14.159212112426758,27.351709365844727,10.36803150177002,8.344377517700195,9.656726837158203,9.768462181091309,280.85540771484375,63.33464431762695,47.85478973388672,261.30120849609375,261.5496826171875,234.80039978027344,72.99974060058594,76.86540985107422,48.3306770324707,58.67890167236328,58.95455551147461
2024-10-07,5695.93994140625,41954.23828125,17923.900390625,19.619762420654297,12.15672779083252,41.580535888671875,20.11698341369629,14.109979629516602,27.113868713378906,10.33846378326416,8.334548950195312,9.62728500366211,9.709378242492676,278.2926940917969,63.20721435546875,48.27422332763672,258.5789794921875,259.437744140625,232.9150848388672,72.78315734863281,76.73736572265625,48.310890197753906,58.51155090332031,58.58137130737305
